SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OCCUPATION_TYPE,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_YEAR
106891,0,Cash loans,F,N,N,0,196000.0,415000.0,27000.0,405000.0,Working,Secondary / secondary special,Married,House / apartment,-17861,-36,-6932,-602,Managers,2,,0.3122289036027451,0.45827062347770803,0,0,-431,1
106892,0,Cash loans,M,N,Y,0,147000.0,435000.0,18200.0,450000.0,Working,Secondary / secondary special,Married,Rented apartment,-15791,-218,-4177,-3015,High skill tech staff,1,,0.3689136816036515,0.4423729174374041,0,0,-2283,0
106893,0,Cash loans,M,N,Y,0,280800.0,520000.0,20700.0,445000.0,Pensioner,Higher education,Separated,House / apartment,-19712,365243,-2207,-5995,,2,,0.5101138648068131,0.7315918084166292,0,0,-97,4
106894,0,Cash loans,F,N,Y,0,206000.0,535000.0,31900.0,540000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-11760,365243,-5431,-5551,,2,,0.6531011404763605,0.282437180508416,0,0,-327,1
106895,0,Cash loans,F,Y,Y,0,129000.0,240000.0,10600.0,230000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16875,-483,-4890,-434,Laborers,3,0.4329171305409055,0.4679662347221724,0.7320317188355362,0,0,-822,1
106896,0,Cash loans,M,Y,Y,0,180000.0,810000.0,60100.0,765000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-19645,365243,-1784,-4795,,2,0.4750900845218704,0.5795158307552424,0.5240336061121958,0,0,-620,2
106897,0,Cash loans,M,Y,Y,2,39950.0,210000.0,11700.0,210000.0,Working,Lower secondary,Married,House / apartment,-10062,-1131,-12358,-2988,Drivers,2,,0.6947937486946509,0.361526322218806,0,0,-355,2
106898,1,Cash loans,F,N,N,0,209000.0,1140000.0,46200.0,1020000.0,Working,Incomplete higher,Single / not married,House / apartment,-18183,-2016,-2393,-898,Security staff,2,0.8663664901593606,0.18210920805139408,0.21510570485054478,2,1,-2381,1
106899,1,Revolving loans,F,N,Y,1,225000.0,650000.0,24500.0,640000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10479,-1472,-17546,-292,Sales staff,3,0.5537399120667557,0.11460083460407154,0.32806038079194666,0,0,-1046,3
106900,0,Cash loans,F,Y,Y,0,127000.0,525000.0,23800.0,480000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12353,-1026,-13237,-4528,Managers,2,,0.5370944051314477,0.7049889237640101,0,0,-113,2
106901,0,Cash loans,F,N,N,0,310500.0,1475000.0,57800.0,1440000.0,Working,Higher education,Married,House / apartment,-13846,-1788,-3773,-1342,,2,0.617621215119193,0.40138882354859606,0.6957470341284216,3,3,-207,3
106902,0,Cash loans,F,Y,N,2,125000.0,605000.0,24200.0,515000.0,Working,Secondary / secondary special,Married,House / apartment,-19621,-1029,-3032,-1728,Managers,2,0.4212634252942353,0.6871087296244531,0.513330721641638,0,0,-241,3
106903,0,Cash loans,F,Y,Y,1,93150.0,180000.0,9200.0,185000.0,Working,Higher education,Married,House / apartment,-11250,-822,-10178,-4835,Core staff,2,,0.673996933486463,0.5688901348956674,1,1,-2168,4
106904,0,Cash loans,F,N,N,0,106650.0,295000.0,13800.0,305000.0,Working,Higher education,Married,House / apartment,-13418,-6574,-2045,-4342,Laborers,2,,0.2875127771462398,0.6932170302567434,0,0,-1919,4
106905,0,Cash loans,F,Y,N,0,238000.0,810000.0,35400.0,840000.0,Working,Secondary / secondary special,Married,House / apartment,-16198,-3394,-303,-3989,Laborers,2,0.567651184655189,0.29075543052246366,0.6584649130108486,0,0,-982,0
106906,0,Revolving loans,F,N,Y,0,118800.00000000001,350000.0,23500.0,305000.0,State servant,Higher education,Married,House / apartment,-13066,-197,-395,-718,Laborers,2,,0.5432889855296218,0.6827640034306344,0,0,-1843,1
106907,0,Cash loans,F,Y,Y,0,263250.0,1335000.0,57700.0,1175000.0,State servant,Higher education,Single / not married,House / apartment,-12053,-2004,-2808,-407,Laborers,3,,0.22379541677259718,0.4873734890327875,0,0,-2144,2
106908,0,Cash loans,M,N,Y,1,149000.0,365000.0,20500.0,375000.0,Working,Secondary / secondary special,Married,House / apartment,-17645,-9758,-1160,-1642,Laborers,2,0.6223114319933503,0.242083592653193,0.7366651662426508,0,0,-1112,2
106909,0,Cash loans,M,N,Y,1,161000.0,910000.0,23400.0,905000.0,Working,Secondary / secondary special,Married,House / apartment,-14884,-1756,-1286,-2344,Laborers,2,,0.49663384995643756,0.5878742668903877,0,0,-664,4
106910,0,Cash loans,F,N,Y,0,301000.0,1630000.0,82400.0,1535000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-12008,365243,-3182,-1197,,2,0.600413667222157,0.754989317953545,0.3542640415763533,0,0,-691,1
106911,0,Revolving loans,F,N,Y,0,475000.0,1890000.0,91200.0,1720000.0,Working,Secondary / secondary special,Married,House / apartment,-11335,-464,-4057,-5745,,3,,0.8020823195154126,0.4291381984220182,0,0,-220,5
106912,0,Cash loans,M,N,N,0,389000.0,2045000.0,125100.0,2085000.0,State servant,Secondary / secondary special,Married,Office apartment,-14994,-2026,-6441,-982,Core staff,3,0.6094278561900602,0.7382026192347096,0.635648092625357,0,0,-148,1
106913,0,Revolving loans,F,N,Y,1,67000.0,230000.0,14200.0,235000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16384,-376,-9001,-5006,Laborers,2,0.7519897646635543,0.5920827292432245,0.3713731824898872,0,0,-839,2
106914,0,Cash loans,F,N,Y,0,236000.0,590000.0,40900.0,535000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18334,-3133,-2215,-2300,Cleaning staff,2,,0.4823387212254065,0.6528658796282654,0,0,-720,1
106915,0,Cash loans,F,N,N,2,109000.0,340000.0,15700.0,320000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16884,365243,-3770,-3386,,3,,0.9294818615037195,0.8293552483554144,0,0,-455,2
106916,1,Cash loans,F,N,Y,1,228000.0,415000.0,12500.0,405000.0,Working,Incomplete higher,Married,House / apartment,-10441,-1366,-7515,-2996,Accountants,1,0.34787254284700003,0.2710248006278755,0.24667318304606756,0,0,-176,0
106917,0,Cash loans,F,N,Y,0,91000.0,535000.0,21200.0,465000.0,Working,Secondary / secondary special,Married,With parents,-11251,-580,-6419,-3112,,2,,0.8172109996309913,,0,0,-823,3
106918,0,Cash loans,M,Y,Y,1,54000.0,275000.0,12500.0,285000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21306,365243,-1812,-333,,3,,0.2299951876122955,0.35285671898232,0,0,-2374,3
106919,0,Revolving loans,F,N,Y,0,328050.0,590000.0,25200.0,595000.0,State servant,Higher education,Married,House / apartment,-15718,-777,-26586,-1114,High skill tech staff,2,0.6816671000990848,0.5503142533070657,,3,3,-645,4
106920,0,Cash loans,F,N,N,0,181000.0,955000.0,71100.0,935000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15628,-2304,-4400,-3674,Laborers,2,0.5284259597900544,0.4615832407276716,0.3867904627287081,0,0,-574,1
106921,0,Cash loans,M,N,Y,0,89250.0,230000.0,12100.0,235000.0,Pensioner,Lower secondary,Married,House / apartment,-17980,365243,-1745,-879,,1,0.6454100455134718,0.47142550108440134,0.7059108616386265,0,0,-196,3
106922,0,Cash loans,F,Y,N,2,445000.0,2535000.0,130800.0,2235000.0,State servant,Secondary / secondary special,Widow,House / apartment,-12993,-224,-15246,-553,,2,0.18324277712794362,0.5170438438227086,0.8621360122340516,2,2,-578,1
106923,0,Cash loans,F,Y,Y,0,102600.0,270000.0,14000.0,265000.0,Working,Higher education,Single / not married,House / apartment,-20352,-4311,-22647,-3540,Core staff,3,,0.6008179077005438,0.4230928019316024,0,0,-253,0
106924,0,Cash loans,F,Y,N,1,550800.0,1485000.0,72100.0,1290000.0,Working,Higher education,Married,House / apartment,-13842,-234,-417,-2329,Sales staff,3,,0.5579955360571365,0.8364901927221515,0,0,-2007,3
106925,0,Cash loans,F,N,Y,0,148500.0,850000.0,28500.0,755000.0,Working,Higher education,Single / not married,House / apartment,-18720,-973,-5326,-3959,Laborers,2,,0.6390569353004539,0.6088364040772882,0,0,-748,1
106926,0,Revolving loans,F,Y,Y,0,230000.0,890000.0,60600.0,800000.0,Working,Secondary / secondary special,Married,Rented apartment,-15911,-2639,-2062,-2390,Core staff,2,0.3119032276920718,0.48521263946837234,,1,0,-450,2
106927,0,Cash loans,F,N,N,1,104000.0,230000.0,17400.0,220000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11554,-2787,-763,-5153,Medicine staff,2,,0.7809026058145234,,2,2,-3199,3
106928,0,Cash loans,F,Y,Y,1,181000.0,750000.0,29900.0,660000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14007,-187,-9871,-3697,Managers,3,0.8083355358362357,0.5459094179072473,0.25798194616397924,0,0,-3224,2
106929,0,Cash loans,M,Y,Y,0,193050.0,840000.0,46900.0,825000.0,Working,Higher education,Single / not married,House / apartment,-13728,-590,-4827,-296,,2,,0.8257004221087056,,0,0,-2326,3
106930,0,Cash loans,F,N,Y,0,197000.0,915000.0,44100.0,800000.0,Working,Secondary / secondary special,Married,House / apartment,-19988,-787,-5388,-1418,Sales staff,2,0.48935931108032876,0.5507951196463245,0.19166296769834534,0,0,-1208,1
106931,0,Cash loans,F,N,Y,0,304000.0,1105000.0,78900.0,1000000.0,Working,Secondary / secondary special,Widow,House / apartment,-15135,-4512,-2294,-4113,,2,,0.7088713256003809,,0,0,-168,6
106932,0,Cash loans,F,Y,N,0,91000.0,455000.0,29800.0,455000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20912,-1130,-6014,-886,Laborers,2,,0.5850593334352482,0.6131624802016452,1,1,-3481,0
106933,0,Cash loans,F,N,N,1,90000.0,430000.0,20000.0,425000.0,Working,Secondary / secondary special,Married,House / apartment,-11641,-4205,-6003,-3054,Core staff,1,,0.6075850025772074,,0,0,-239,0
106934,0,Cash loans,F,Y,Y,0,333450.0,610000.0,40500.0,630000.0,Pensioner,Higher education,Married,House / apartment,-15328,365243,-853,-3452,,2,0.6042369166353296,0.4587912891179664,0.3592599931750217,0,0,-47,4
106935,0,Cash loans,M,Y,N,1,116000.0,400000.0,23800.0,385000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21373,365243,-5363,-4626,,3,0.4410281157179542,0.4722893240011152,0.4825985821743922,0,0,-2163,1
106936,0,Cash loans,F,N,Y,0,210000.0,705000.0,31700.0,720000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-15155,365243,-2957,-5939,,2,,0.2908645574251318,,0,0,-696,1
106937,0,Cash loans,F,N,Y,0,232000.0,1345000.0,53800.0,1375000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-15052,365243,-1961,-928,,2,,0.6716209955438844,,0,0,-267,0
106938,0,Cash loans,M,N,Y,0,42000.0,80000.0,5300.0,75000.0,State servant,Secondary / secondary special,Married,House / apartment,-16835,-3544,-3922,-2886,,2,0.3988811907613634,0.7414307950336378,0.903481113676912,0,0,-1772,0
106939,0,Cash loans,F,N,Y,0,187000.0,545000.0,24700.0,555000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16650,-71,-788,-3046,Accountants,2,0.39813339497760464,0.6230431394019378,0.7525938237732582,0,0,-86,1
106940,0,Cash loans,F,N,Y,0,92000.0,205000.0,11200.0,205000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18269,365243,-1906,-684,,2,0.8175992967507986,0.4850490598995948,0.34599565655310727,0,0,-1270,0
106941,0,Cash loans,M,Y,Y,1,386100.0,720000.0,47400.0,640000.0,Commercial associate,Higher education,Married,Municipal apartment,-18519,-2189,-3333,-2065,Drivers,2,,0.5590942386543428,,0,0,-271,1
106942,0,Cash loans,M,Y,N,0,109000.0,470000.0,25400.0,455000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10921,-3875,-17953,-5733,Accountants,2,,0.4578049950271561,0.5156017886686702,0,0,-282,3
106943,0,Cash loans,M,Y,Y,0,186000.0,895000.0,40200.0,835000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14097,-833,-827,-5431,Sales staff,2,,0.5568614749102136,0.6492119063357498,0,0,-1172,4
106944,0,Cash loans,F,N,Y,0,95000.0,315000.0,20600.0,290000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15050,-1209,-10546,-2339,,2,,0.6648281658663812,0.33991914378253485,0,0,-804,2
106945,1,Cash loans,F,Y,Y,0,169000.0,910000.0,56800.0,885000.0,Working,Secondary / secondary special,Married,House / apartment,-17907,-490,-3169,-5546,Laborers,2,0.3051938909421698,0.5308091660425942,0.3288314355954212,1,1,-182,2
106946,0,Cash loans,M,Y,Y,0,89000.0,180000.0,13500.0,170000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13110,-1349,-3175,-2204,Medicine staff,2,0.44549616157656136,0.42116393139738023,,0,0,-3381,1
106947,0,Cash loans,F,N,Y,1,158000.0,605000.0,37800.0,635000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9459,-796,-4985,-3719,Core staff,2,0.25291814123165884,0.6769426325612244,0.5374212112179151,0,0,-373,2
106948,0,Revolving loans,F,Y,Y,0,131000.0,700000.0,34500.0,730000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-14190,365243,-340,-5159,,2,0.7374057419120242,0.5380524817747661,0.7877862694076121,0,0,-654,3
106949,0,Cash loans,M,Y,Y,0,239000.0,1255000.0,72900.0,1230000.0,Working,Secondary / secondary special,Married,House / apartment,-17582,-2313,-376,-1142,Core staff,2,0.28254960791422423,0.8267702559054857,0.5944850408681973,0,0,-68,1
106950,0,Cash loans,F,Y,Y,0,67000.0,270000.0,17400.0,240000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16515,365243,-10493,-4288,,2,,0.49764444353227216,0.7626581276738449,0,0,-1874,4
106951,1,Revolving loans,M,Y,N,0,287000.0,1700000.0,97800.0,1650000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13524,-495,-996,-4349,Core staff,3,0.4344866799893302,0.5854968727807047,0.23998716760188638,0,0,-813,3
106952,0,Cash loans,F,N,N,0,388000.0,740000.0,33900.0,655000.0,Working,Secondary / secondary special,Married,With parents,-20019,-1304,-1578,-1389,Sales staff,3,0.7778993712439406,0.40672325076140825,0.11518292401770476,0,0,-2100,3
106953,0,Cash loans,F,N,Y,0,178000.0,940000.0,42400.0,950000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17619,-1154,-7212,-4357,High skill tech staff,2,,0.6722490489398483,0.36523893484225384,0,0,-73,1
106954,0,Revolving loans,F,Y,Y,1,79000.0,435000.0,27600.0,455000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20296,365243,-2673,-3437,,1,,0.5851996789907615,0.8992472889724202,0,0,-620,1
106955,0,Revolving loans,M,Y,Y,0,140400.0,550000.0,35400.0,490000.0,State servant,Higher education,Single / not married,House / apartment,-16970,-943,-3624,-1679,Managers,3,0.3793213292640047,0.2222009344743384,0.3066263518389598,0,0,-2164,4
106956,0,Cash loans,F,N,N,0,98000.0,470000.0,28900.0,440000.0,Working,Secondary / secondary special,Separated,House / apartment,-23172,-526,-3077,-3510,,2,0.5115652922374664,0.49364571550195113,0.5841135466041143,0,0,-746,1
106957,0,Cash loans,F,N,Y,0,182000.0,790000.0,43300.0,715000.0,State servant,Secondary / secondary special,Married,House / apartment,-17503,-2279,-2298,-3072,Laborers,2,0.5483830694800819,0.22464180770745787,0.3969722847841222,0,0,-143,2
106958,0,Cash loans,M,N,Y,0,166000.0,435000.0,23300.0,370000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21182,365243,-5299,-5791,,2,0.12233002188275748,0.2450439906329545,0.367792626120007,0,0,-43,2
106959,1,Cash loans,M,N,Y,0,297000.0,1220000.0,57800.0,1275000.0,Working,Secondary / secondary special,Married,House / apartment,-13578,-457,-2694,-5559,Drivers,2,0.7961014903797308,0.3081648304958137,0.3485733315362983,0,0,-821,4
106960,0,Revolving loans,M,Y,N,1,139000.0,460000.0,29400.0,445000.0,Working,Secondary / secondary special,Married,House / apartment,-16604,-4227,-1911,-1872,Laborers,2,0.5165507066638827,0.6912942610928929,0.21319235891509214,0,0,-632,8
106961,0,Cash loans,F,N,Y,0,78000.0,390000.0,18300.0,395000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-17484,365243,-1066,-2365,,2,,0.6117793325890101,,0,0,-321,2
106962,0,Cash loans,F,N,Y,2,114750.00000000001,615000.0,31500.0,645000.0,Commercial associate,Higher education,Married,House / apartment,-21325,-1712,-282,-3244,,2,,0.2592067288269288,,0,0,-327,2
106963,0,Cash loans,M,Y,Y,0,157950.0,665000.0,32000.0,585000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15900,-7358,-16634,-5482,,2,,0.3399567531876787,0.502802166066176,0,0,-6194,1
106964,0,Cash loans,F,N,Y,0,142000.0,525000.0,29100.0,460000.0,Working,Incomplete higher,Married,House / apartment,-16819,-4562,-8568,-1559,Accountants,2,,0.519532343511907,0.78244367479343,0,0,-2647,0
106965,0,Cash loans,F,Y,N,2,109000.0,515000.0,24100.0,500000.0,Working,Secondary / secondary special,Married,House / apartment,-15576,-287,-4408,-2619,Sales staff,2,,0.5464080465955473,0.8734238498760478,1,1,-689,2
106966,0,Cash loans,F,Y,N,1,307800.0,965000.0,58300.0,960000.0,Working,Higher education,Single / not married,House / apartment,-10501,-2787,-2853,-1011,Drivers,2,0.3800609157763419,0.4157814533711175,0.8912134078601399,0,0,-107,1
106967,1,Cash loans,M,N,N,0,236250.00000000003,935000.0,64000.0,855000.0,Commercial associate,Higher education,Married,House / apartment,-9533,-353,-14226,-1404,,2,0.7136290333681807,0.23765718386628848,0.14072144505661316,0,0,-987,3
106968,0,Cash loans,F,N,Y,0,99900.0,225000.0,14700.0,215000.0,Pensioner,Higher education,Married,House / apartment,-18036,365243,-920,-4016,,2,0.7006939635209759,0.22926596248898215,0.620295578984178,0,0,-1345,2
106969,0,Cash loans,M,Y,Y,0,82000.0,395000.0,18700.0,355000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20505,365243,-3673,-4693,,1,0.18112309544983562,0.5757543420767328,,0,0,-453,1
106970,0,Cash loans,F,N,Y,0,594000.0,1505000.0,100700.0,1470000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-14580,-5147,-2320,-5678,Core staff,2,,0.7921008255247998,0.6621201845626352,0,0,-411,2
106971,0,Cash loans,F,N,Y,1,270000.0,1210000.0,45400.0,1065000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18519,-2097,-2669,-5210,Cooking staff,2,0.6076331051694006,0.16337787440961477,0.5646478004031575,0,0,-27,6
106972,0,Cash loans,F,Y,N,0,185000.0,1000000.0,44200.0,915000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16715,-379,-611,-5067,Sales staff,1,,0.6384736157434879,0.8136422112175066,0,0,-1811,2
106973,0,Cash loans,F,N,Y,0,78000.0,180000.0,10900.0,155000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-11043,365243,-4498,-4080,,2,0.47790349712519475,0.4878995276869175,0.29551675402382227,0,0,-308,0
106974,0,Revolving loans,F,N,Y,0,128250.00000000001,695000.0,32800.0,655000.0,Working,Higher education,Widow,Office apartment,-11073,-339,-2471,-5241,Managers,2,,0.44265183005214365,,0,0,-1751,2
106975,0,Cash loans,F,N,N,0,131000.0,645000.0,29100.0,575000.0,Commercial associate,Incomplete higher,Married,House / apartment,-19376,-2513,-2661,-5023,Managers,1,0.525212983360362,0.6649222666222114,0.47875234832132757,0,0,-2555,3
106976,0,Cash loans,F,N,N,0,275400.0,975000.0,45800.0,830000.0,Working,Higher education,Civil marriage,House / apartment,-15831,-1758,-882,-1124,,2,,0.5056466041754388,0.9176359123929644,0,0,-504,0
106977,0,Cash loans,M,N,Y,0,392850.0,1640000.0,84600.0,1700000.0,Working,Higher education,Married,House / apartment,-20221,-260,-3166,-1928,Drivers,2,0.47079745475014695,0.47875166165638283,,0,0,-196,1
106978,0,Revolving loans,M,N,Y,0,111000.0,365000.0,15400.0,330000.0,Working,Secondary / secondary special,Married,House / apartment,-20873,-1275,-2347,-4551,,2,,0.9423465196365567,,2,1,-635,0
106979,0,Cash loans,M,N,Y,0,238000.0,1050000.0,52100.0,1095000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-15484,365243,-1565,-3558,,1,0.5177308376557631,0.2584012881259074,0.6439700965651987,0,0,-787,3
106980,0,Cash loans,F,N,N,0,384000.0,1230000.0,78200.0,1250000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15296,-3199,-4811,-2320,Security staff,2,0.23988521647194813,0.4011352887986374,,0,0,-107,0
106981,0,Cash loans,F,Y,Y,2,202000.0,665000.0,31600.0,675000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13374,-294,-3388,-274,Laborers,2,0.37298007347887757,0.4451683399098461,,0,0,-992,4
106982,0,Cash loans,F,Y,N,0,116100.00000000001,625000.0,47000.0,635000.0,Pensioner,Higher education,Married,House / apartment,-18307,365243,-15019,-5396,,2,,0.5105936737280569,0.7661894276809204,1,1,-2085,1
106983,0,Revolving loans,M,Y,Y,0,172800.0,355000.0,14600.0,310000.0,Working,Higher education,Married,House / apartment,-13587,-24,-3039,-3653,High skill tech staff,2,0.6541508121665357,0.30798875035086404,0.6182557843102584,0,0,-1446,1
106984,0,Cash loans,M,N,Y,2,121000.0,435000.0,17500.0,440000.0,Working,Secondary / secondary special,Married,House / apartment,-17416,-259,-5866,-4378,Security staff,2,,0.22333337982710075,0.518913118507353,0,0,-2192,0
106985,0,Cash loans,M,Y,Y,1,276750.0,1355000.0,72600.0,1380000.0,Working,Higher education,Married,House / apartment,-19639,-373,-7919,-4618,Laborers,2,0.4147323722276927,0.76348681779811,,0,0,-593,3
106986,0,Cash loans,F,N,Y,0,104000.0,240000.0,13000.0,215000.0,Working,Secondary / secondary special,Married,House / apartment,-16521,-1826,-7407,-2914,Medicine staff,2,,0.5320265426979339,0.4875247004002692,1,0,-1012,1
106987,0,Cash loans,F,N,N,0,545000.0,2500000.0,149500.0,2590000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-16249,365243,-6829,-5191,,2,0.42279039803944274,0.4097228024920403,0.3162168721479176,0,0,-638,0
106988,0,Cash loans,F,Y,Y,0,85050.0,425000.0,10600.0,385000.0,Pensioner,Higher education,Married,House / apartment,-15024,365243,-1330,-1264,,2,0.8251907793939807,0.3890501349264682,0.362397210399249,0,0,-108,3
106989,0,Cash loans,F,N,Y,0,110000.0,515000.0,31900.0,535000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15689,-751,-3760,-4346,Managers,2,0.37236654609173275,0.4942099047498693,0.48919660110372337,0,0,-523,1
106990,0,Revolving loans,F,N,Y,0,166000.0,730000.0,29600.0,640000.0,Commercial associate,Secondary / secondary special,Married,With parents,-13930,-202,-16975,-2624,High skill tech staff,1,0.4255999256786666,0.4895619510606219,0.46311354360997176,0,0,-230,3
106991,0,Cash loans,M,N,N,0,58000.0,300000.0,12900.0,315000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15886,365243,-11824,-2570,,1,,0.35347687963925833,0.29935298059273935,0,0,-1106,3
106992,0,Cash loans,F,Y,Y,0,159000.0,730000.0,36800.0,765000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13703,-922,-8666,-3846,Medicine staff,2,0.6264850617409323,0.481610600324646,,0,0,-561,1
106993,0,Cash loans,F,N,N,1,61000.0,365000.0,22200.0,335000.0,Working,Secondary / secondary special,Separated,House / apartment,-16900,-1615,-5919,-1944,Drivers,2,0.8469121963658537,0.48864578256896885,0.37267383739573906,0,0,-223,3
106994,0,Cash loans,F,N,Y,0,202000.0,460000.0,22100.0,455000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10571,-666,-470,-1853,Sales staff,3,,0.49744940815829913,0.4186162401871196,0,0,-389,3
106995,0,Cash loans,M,N,Y,2,286200.0,1410000.0,49500.0,1470000.0,Pensioner,Higher education,Married,House / apartment,-18630,365243,-2324,-3861,,2,,0.46775648283561044,,0,0,-863,5
106996,0,Cash loans,F,Y,Y,1,197100.0,460000.0,33500.0,425000.0,Commercial associate,Higher education,Married,House / apartment,-9514,-1597,-1536,-2981,Laborers,2,0.6829324806842137,0.45640386837471447,0.597332976381599,0,0,-776,2
106997,0,Cash loans,M,N,Y,1,96000.0,525000.0,33700.0,535000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13605,-4431,-2064,-4346,Laborers,2,0.7578025423744551,0.6811651245494873,,0,0,-19,3
106998,0,Cash loans,M,N,Y,0,115000.0,620000.0,39600.0,550000.0,Working,Secondary / secondary special,Married,With parents,-19360,-938,-3601,-1968,Medicine staff,2,0.7619437462773508,0.5725924474409966,0.6147830684879438,3,3,-239,3
106999,0,Cash loans,F,Y,N,1,440000.0,870000.0,31800.0,880000.0,Working,Secondary / secondary special,Separated,House / apartment,-14363,-5186,-2100,-1232,Core staff,2,,0.576779400295386,0.6944283256235039,3,2,-1710,1
107000,0,Cash loans,F,Y,Y,0,108000.0,320000.0,9000.0,280000.0,Working,Higher education,Single / not married,House / apartment,-17752,-3593,-2315,-4001,Security staff,2,0.8048637677572354,0.6438152365334409,0.5670022712725981,2,2,-1381,0
107001,0,Cash loans,F,N,Y,0,167000.0,320000.0,11800.0,290000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14890,-40,-3810,-303,Drivers,2,0.2916626569775282,0.7938089939593949,0.8320877862487338,0,0,-537,2
107002,0,Cash loans,F,Y,Y,0,113400.00000000001,480000.0,21600.0,460000.0,Working,Higher education,Married,House / apartment,-23110,-2019,-8607,-2693,,2,,0.533040881788702,0.6357876670721515,0,0,-143,1
107003,1,Cash loans,M,N,Y,1,131000.0,680000.0,49300.0,610000.0,Working,Secondary / secondary special,Married,House / apartment,-12559,-759,-774,-716,High skill tech staff,2,,0.2233361090968101,0.5600047980494584,0,0,-3935,3
107004,0,Cash loans,M,Y,N,0,36000.0,120000.0,5000.0,105000.0,Working,Secondary / secondary special,Separated,House / apartment,-12449,-536,-1360,-4835,Core staff,2,,0.42137018396344067,0.5723692167304965,0,0,-1467,2
107005,0,Cash loans,F,N,N,0,209250.0,950000.0,49100.0,970000.0,State servant,Higher education,Married,House / apartment,-10830,-2440,-166,-3191,Laborers,2,0.5274482332023287,0.7128448425928315,,0,0,-868,2
107006,1,Cash loans,F,Y,Y,1,234000.0,1010000.0,75400.0,960000.0,Working,Secondary / secondary special,Married,House / apartment,-12541,-2385,-8992,-5442,,2,0.5043625736318614,0.28684559298302403,0.4506129168612997,0,0,-364,2
107007,0,Cash loans,F,N,Y,0,85050.0,225000.0,11600.0,220000.0,Working,Higher education,Single / not married,House / apartment,-14945,-2125,-286,-433,Sales staff,2,,0.7214095939195753,0.8242240313158921,0,0,-1008,0
